10:24:34 13-11-2009 | th-0074 | 01 |                  main.c   275 | VTSERVER Start...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:20 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:20 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.descheduled.foreground) ok.
10:27:20 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #000000) ok.
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:21 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:21 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.unscheduled.background) ok.
10:27:21 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #FCFEFC) ok.
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:22 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:22 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.unscheduled.foreground) ok.
10:27:23 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #000000) ok.
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:23 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:24 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.difficulties.background) ok.
10:27:24 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #FFC800) ok.
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:24 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:25 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.difficulties.foreground) ok.
10:27:25 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #000000) ok.
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:25 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:26 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:26 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.undefined.background) ok.
10:27:26 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #FCFE04) ok.
10:27:26 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:27 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:27 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.job.undefined.foreground) ok.
10:27:27 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:27 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #000000) ok.
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:27:28 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:27:28 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:28 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:29 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:29 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:29 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:29 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:29 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:29 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:29 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:29 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:29 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:29 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:29 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:30 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:30 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:30 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:30 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:30 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:30 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:30 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:30 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:30 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:30 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:30 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:31 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:31 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:31 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:31 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:31 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:31 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:31 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:31 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:31 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:31 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:31 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:32 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:32 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:32 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:32 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:32 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:33 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:33 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:33 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:33 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:33 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:34 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:34 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:34 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:34 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:34 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:34 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:34 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:34 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:34 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:34 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:34 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:35 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:35 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:35 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:35 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:35 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:35 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:35 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:35 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:35 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:35 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:36 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:36 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:36 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:36 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:36 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:36 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:37 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:37 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:37 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:37 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:37 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:37 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:27:37 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:37 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:37 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:37 13-11-2009 | th-00f0 | 01 |          main_primary.c    89 | - load XML Domain...
10:27:37 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:38 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:38 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:38 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:38 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:38 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:38 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 0) ok.
10:27:38 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:27:38 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:27:38 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:27:38 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:27:39 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:27:39 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 31) ok.
10:27:39 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne RIGc05a546500003d6c4af92f2900000001) ok.
10:27:39 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:39 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne READ_DOM_DATE) ok.
10:27:40 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne ) ok.
10:27:40 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne RIGc05a546500002cd64af92f2900000002) ok.
10:27:40 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:40 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne WRITE_DOM_DATE) ok.
10:27:40 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:41 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:41 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne ) ok.
10:27:41 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:27:41 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:27:41 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne RIGc05a5465000072ae4af92f2900000003) ok.
